ItemName,UnitName,TransactionDate,UnitPrice
"Masking Tape 2""",Nos,11/12/2019,35
Polythene,Roll,4/13/2016,1500
"Dimond Disk 4""",Nos,4/13/2016,180
"Masking Tape 2""",Nos,4/13/2016,40
"Masking Tape 2""",Nos,12/27/2014,50
"Masking Tape 2""",Nos,1/14/2015,50
"Grinding Disk 7""",Nos,11/29/2013,50
"Masking Tape 2""",Nos,12/29/2013,50
Polythene,Roll,8/31/2016,1500
"Grinding Disk 7""",Nos,6/25/2016,55
Thinner-Jen T-7,Gallon,6/22/2016,901.6
"Dimond Disk 4""",Nos,6/16/2016,180
"Masking Tape 2""",Nos,8/1/2016,40
Polythene,Roll,1/28/2016,1500
Copper wire connector (For 4 No. wire),Nos,3/8/2014,140
"Ex-Fan 12""",Nos,9/4/2014,1450
"UPVC Cap 2""",Nos,11/17/2013,320
Gas Cooker,Nos,3/20/2019,79900
Kitchen Hood,Nos,3/20/2019,29900
Cable 2 x 0.65 rm Flexible,Coil,6/7/2018,2444.6
"GI Elbow 3/4""x 1""",Nos,5/25/2013,60
"CPVC Ball Valve 1.5""",Nos,11/21/2017,3400
Pump Repair,Job,9/23/2013,5010
Bath Tub,Nos,3/29/2015,33000
Cable 2 x 0.65 rm Flexible,Coil,4/9/2015,2706
"UPVC Bend 4""",Nos,12/3/2014,109
"GI Elbow 3/4""",Nos,1/19/2015,29
"UPVC Bend 4""",Nos,1/13/2015,109
"Ex-Fan 12""",Nos,5/29/2014,1500
Copper wire connector (For 4 No. wire),Nos,10/26/2014,100
"CPVC Ball Valve 1.5""",Nos,10/27/2014,3180
"UPVC Bend 4""",Nos,7/2/2014,150
"GI Elbow 3/4""",Nos,7/6/2014,35
Cable 1x0.65 RM Flexible,Coil,2/17/2015,2706
Long Pan,Nos,3/26/2014,800
"GI Elbow 3/4""",Nos,8/8/2015,31
Kitchen Hood,Nos,4/18/2019,39900
Cable 2 x 0.65 rm Flexible,Coil,12/1/2015,2706
Cable 2 x 0.65 rm Flexible,Coil,12/13/2015,2706
Facial Tissue,Nos,4/19/2014,65
HP Cartridge 95 Color (C8766WA),Nos,5/6/2014,2100
HP Cartridge 95 Color (C8766WA),Nos,4/4/2014,2100
Facial Tissue,Nos,5/21/2014,65
Facial Tissue,Nos,8/25/2014,65
Facial Tissue,Nos,9/30/2014,65
Paper A4 Offset (75 gm),Rim,1/1/2015,260
Floor Cleaner,Nos,1/29/2015,80
Facial Tissue,Nos,1/29/2015,65
Steel Dustbin,Cft,12/1/2014,900
Steel Dustbin,Cft,12/1/2014,900
Safari Cloth,Yrd,6/30/2015,2500
Safari Stitching,Nos,6/30/2015,1500
Facial Tissue,Nos,11/6/2014,65
Paper A4 Offset (75 gm),Rim,10/20/2014,260
"Masking Tape 2""",Nos,12/27/2015,40
"Dimond Disk 4""",Nos,2/18/2016,180
Tarpin Oil,Gallon,2/24/2014,460
P-Con Rubber,Nos,11/30/2014,30
Tarpin Oil,Gallon,8/18/2014,470
Tarpin Oil,Gallon,4/7/2015,460
GI Wire 16,Kg,4/22/2015,85
Tarpin Oil,Gallon,5/7/2015,450
Epoxy,Nos,9/13/2014,2950
Angle,Kg,9/4/2014,65
GI Wire 16,Kg,6/21/2014,90
Epoxy,Nos,2/16/2015,2950
GI Wire 16,Kg,2/26/2017,75
GI Wire 16,Kg,7/26/2018,105
Epoxy,Nos,8/4/2018,2150
Epoxy,Nos,7/6/2017,2328
Angle,Kg,12/3/2018,72
Angle,Kg,3/29/2018,72
Epoxy,Nos,8/14/2017,2328
Tarpin Oil,Gallon,8/21/2017,460
Epoxy,Nos,3/7/2019,2150
Epoxy,Nos,6/15/2019,2150
GI Wire 16,Kg,3/8/2018,73
Angle,Kg,3/11/2018,72
Epoxy,Nos,4/15/2019,2150
P-Con Rubber,Nos,8/31/2019,15
Epoxy,Nos,7/10/2018,2328
Water Base Silicon,Gallon,10/17/2019,1280
GI Wire 16,Kg,4/25/2018,105
P-Con Rubber,Nos,4/29/2019,17
GI Wire 16,Kg,11/10/2016,90
Epoxy Jen Epilux clear lacquer,Gallon,12/22/2016,2093
Handle Lock for Panic Bar,Nos,5/7/2017,2200
GI Wire 16,Kg,12/5/2013,110
"Drawer Channel 14""",Set,11/17/2013,170
Door Handle Lock,Nos,3/10/2014,2300
Tarpin Oil,Gallon,1/3/2014,480
Epoxy,Nos,10/20/2019,2150
Hammer,Nos,4/23/2015,750
Hammer,Nos,4/23/2015,750
Hammer,Nos,4/23/2015,750
Hammer,Nos,4/23/2015,750
Tarpin Oil,Gallon,2/22/2015,460
Epoxy,Nos,12/17/2018,2150
Brighton Tube Set 1',Nos,2/22/2015,380
Brighton Tube Set 2',Nos,2/22/2015,400
HP Cartridge 95 Color (C8766WA),Nos,2/12/2015,2200
Paper A4 Offset (75 gm),Rim,4/30/2014,265
Facial Tissue,Nos,6/26/2014,65
Paper A4 Offset (75 gm),Rim,7/23/2014,265
Facial Tissue,Nos,2/26/2014,65
Cable 2 x 2.0 Rm Flexible,Coil,6/10/2015,5539
"PVC Bend 1""",Nos,11/17/2013,5.8
Emergency Light,Nos,11/25/2013,2000
Cable Telephone (2 Pair),Coil,1/19/2015,2174
"UPVC Pipe 2""",Rft,1/13/2015,29.8
"PVC Bend 1""",Nos,5/26/2014,6
"PVC Bend 1""",Nos,5/17/2014,6
"UPVC Pipe 2""",Rft,4/11/2015,29.8
"GI Union 3/4""",Nos,4/22/2015,63
"GI Plug 1/2""",Nos,3/29/2015,10
Cable 2 x 2.0 Rm Flexible,Coil,9/14/2014,7150
"PVC Bend 1""",Nos,10/20/2014,6
Cable 2 x 2.0 Rm Flexible,Coil,10/14/2014,7150
"UPVC Pipe 2""",Rft,6/15/2014,24
"UPVC Pipe 2""",Rft,5/27/2015,29.8
Basin (Set),Set,2/23/2015,16000
Halogen light set,Set,3/31/2014,850
LED focus light 100W,Nos,3/27/2019,4200
Copper Rod 3/4'',Rft,11/21/2015,430
"PVC Bend 1""",Nos,12/15/2015,6
"UPVC Pipe 2""",Rft,10/15/2015,29.8
"UPVC Pipe 2""",Rft,9/12/2015,29.8
"PVC Bend 1""",Nos,7/16/2018,6
"Flexible Pipe 1"" (EG)",Rft,3/5/2015,6
"PVC Bend 1""",Nos,2/16/2015,6
"CPVC Socket 3/4""",Nos,6/29/2015,28
"CPVC Elbow 2.5""",Nos,6/29/2015,1623
Basin (Set),Set,7/14/2015,47000
Basin (Set),Set,7/14/2015,47000
Brighton Tube Set 4',Nos,4/17/2017,400
Towel Rail,Nos,4/18/2017,5300
Cable Telephone (2 Pair),Coil,3/8/2018,1530.85
Basin (Set),Set,3/8/2018,17520
CCTV Installation Charge,Nos,4/12/2018,500
Basin (Set),Set,4/16/2018,45000
Basin (Set),Set,4/16/2018,45000
Basin (Set),Set,4/16/2018,45000
LED garden light 10w,Nos,8/18/2015,1500
Cable Telephone (2 Pair),Coil,8/16/2015,1692
"Flexible Pipe 1"" (EG)",Rft,12/22/2015,5.5
Brighton Tube Set 4',Nos,12/22/2015,430
Brighton Tube Set 4',Nos,12/22/2015,425
"Brass Non Return Valve 2""",Nos,3/13/2016,2350
"CPVC Reducer bushing 2""X1.5""",Nos,2/10/2016,210
Cable 2 x 2.0 Rm Flexible,Coil,7/6/2013,7842
"CPVC Reducer bushing 2""X1.5""",Nos,7/22/2013,176.4
"GI Plug 1/2""",Nos,8/24/2013,10
"CPVC 1"" Coupling",Nos,9/3/2013,50.4
Basin (Set),Set,10/8/2015,65000
Basin (Set),Set,10/8/2015,65000
Basin (Set),Set,10/8/2015,65000
Basin (Set),Set,10/8/2015,65000
Basin (Set),Set,10/8/2015,65000
"UPVC Plain Bend 4""",Nos,10/19/2015,109
"Flexible Pipe 1"" (EG)",Rft,10/21/2015,5.5
Push Spray,Set,12/30/2015,720
Facial Tissue,Nos,3/16/2014,65
Paper A4 Offset (75 gm),Rim,4/1/2014,265
Facial Tissue,Nos,12/29/2015,70
"Exhaust Fan 10""",Nos,10/28/2017,2800
Facial Tissue,Nos,12/3/2013,65
HP Cartridge 95 Color (C8766WA),Nos,1/2/2014,2150
Paper A4 Offset (75 gm),Rim,1/8/2014,265
HP 72 MK Cartridge,Cft,7/4/2019,5400
HP 72 Y Cartridge,Cft,7/4/2019,5400
Miscellaneous Expense,Nos,11/17/2015,12035
Paper A4 Offset (75 gm),Rim,9/11/2013,270
Health Aid,Job,8/23/2016,50050
Cpvc  Clamp1.25,Nos,5/27/2018,19
3 Pin Socket (15amp),Nos,4/2/2019,655
"UPVC Long Trap 4""",Nos,9/20/2018,240
"Upvc  Bushing 1.5""x 2""",Nos,9/20/2018,69
Handle Lock for Panic Bar,Nos,12/20/2018,2200
GI Wire 16,Kg,8/30/2015,78
GI Wire 16,Kg,11/16/2016,68
Epoxy,Nos,2/29/2020,2070
Tarpin Oil,Gallon,2/12/2015,460
P-Con Rubber,Nos,2/22/2015,30
C.I Sheet,Nos,3/17/2014,867
Handle Lock for Panic Bar,Nos,3/27/2019,2200
GI Wire 16,Kg,4/17/2019,100
GI Wire 16,Kg,7/4/2019,100
Silicone Water Repellent,Litre,2/15/2016,287.5
GI Wire 16,Kg,2/18/2016,85
Epoxy,Nos,5/24/2016,2800
Epoxy,Nos,12/20/2014,2950
GI Wire 16,Kg,1/9/2014,95
P-Con Rubber,Nos,1/16/2014,30
Super Glue,Nos,3/22/2018,105
Super Glue,Nos,6/4/2017,105
"GI Nail 1""",Kg,2/5/2016,66
Super Glue,Nos,10/8/2015,110
Super Glue,Nos,1/7/2016,110
"GI Nail 1""",Kg,1/7/2016,66
PU Primer-Jen C/A Epilux 4,Gallon,8/16/2015,2695
Drill Bit- 6.5mm,Nos,7/11/2019,220
Super Glue,Nos,7/18/2019,100
Caution Tape,Nos,7/18/2019,250
Gear Oil,Ltr,2/12/2019,220
Super Glue,Nos,2/18/2019,100
Caution Tape,Nos,5/12/2019,300
Belcha (Steel),Nos,8/26/2019,300
Gear Oil,Ltr,10/30/2018,220
"Haisen Cloth 12'-0""",Yrd,1/28/2015,85
Mango Wood (for Construction),Cft,2/14/2015,520
Drill Bit- 6.5mm,Nos,10/6/2018,220
"GI Nail 1""",Kg,4/15/2014,90
Belcha (Steel),Nos,6/24/2015,350
"Haisen Cloth 12'-0""",Yrd,7/1/2015,84
Caution Tape,Nos,11/12/2019,300
Super Glue,Nos,3/30/2019,100
Lamination Paper,Sft,9/4/2019,68.75
Super Glue,Nos,10/13/2019,100
Lamination Paper,Sft,10/13/2019,68.75
Lamination Paper,Sft,10/13/2019,68.75
Lamination Paper,Sft,10/13/2019,68.75
"Ex-Fan 12""",Nos,8/9/2017,1200
"UPVC Long Trap 4""",Nos,3/20/2019,240
Screw Nos,Nos,3/24/2019,1.2
"Magic Pipe 1.25""",Nos,4/11/2019,26
"Magic Pipe 1.5""",Nos,4/11/2019,28
"Magic Pipe 1.25""",Nos,4/11/2019,26
"UPVC Long Trap 4""",Nos,5/12/2019,240
"3"" CPVC Pipe",Rft,3/27/2019,1275
"CPVC Ball Valve 1.5""",Nos,3/27/2019,3400
Flange,Nos,7/20/2019,350
CPVC plain tee 2.5'',Nos,7/30/2019,2211
"UPVC Long Trap 4""",Nos,8/31/2019,240
"UPVC Bend 4""",Nos,8/31/2019,105
Socket 20A 3pin,Nos,4/26/2015,70
Cable 2 x 0.65 rm Flexible,Coil,12/22/2018,2810.95
Pump Repair,Job,12/21/2014,2950
Kitchen Hood,Nos,6/26/2019,19900
Pump Repair,Job,7/8/2015,7630
Central Adapter,Nos,9/15/2019,3000
"UPVC Bend 4""",Nos,4/23/2019,105
Gas Cooker,Nos,4/23/2019,79900
Kitchen Hood,Nos,4/23/2019,19900
Pump Repair,Job,1/14/2016,2200
"UPVC Long Trap 4""",Nos,11/4/2017,225
Brighton Tube Set 1',Nos,5/26/2015,360
Cable 6 RM BYA,Coil,5/5/2015,5894
Bath Tub,Nos,2/23/2015,27000
Cable 2 x 0.65 rm Flexible,Coil,1/28/2015,3483
"UPVC Cap 2""",Nos,1/13/2015,181
"3"" CPVC Pipe",Rft,9/8/2014,1275
Bath Tub,Nos,9/17/2014,18000
Bath Tub,Nos,10/21/2014,400000
Brighton Tube Set 1',Nos,5/30/2015,380
Brighton Tube Set 2',Nos,5/30/2015,400
"UPVC Long Trap 4""",Nos,2/2/2015,235
Socket 20A 3pin,Nos,9/25/2014,80
Bath Tub,Nos,11/8/2014,215000
"GI Elbow 3/4""",Nos,1/11/2015,29
Cable 2 X 2.5rm NYY,Meter,6/28/2015,109.81
Cable 2 x 0.65 rm Flexible,Coil,6/28/2015,2706
Profile Fan,Nos,1/10/2018,2800
Socket Telephone,Nos,10/23/2018,540
Profile Fan,Nos,10/27/2018,2800
Basin (Nos),Nos,12/6/2017,35000
Screw Star 3/4'',Gros,11/26/2018,60
Basin (Nos),Nos,8/23/2017,35000
Button Holder Thread,Nos,8/28/2017,40
Profile Fan,Nos,9/20/2018,2800
Adhesive Solution,Nos,1/24/2018,2654
Basin (Nos),Nos,1/24/2018,18000
1.5 rm Cable BYA,Coil,7/8/2019,1519
Profile Fan,Nos,5/27/2019,2800
Towel Ring,Nos,5/28/2019,2000
Adhesive Solution,Nos,6/20/2019,1423
"UPVC Pipe 4""",Rft,6/4/2018,75
"GI Elbow 2""",Nos,9/3/2018,130
Profile Fan,Nos,9/20/2018,2800
1.5 rm Cable BYA,Coil,10/22/2017,1694
Cable 4 RM BYA,Coil,10/22/2017,4179
Cable RG 59,Coil,4/23/2018,2714.05
"CPVC 90 deg Elbow 2""",Nos,5/13/2018,595
Cable 4 RM BYA,Coil,10/19/2017,4179
"CPVC 1.5"" Male Socket",Nos,2/20/2018,1733
Adhesive Solution,Nos,2/20/2018,1430
1.5 rm Cable BYA,Coil,1/10/2019,1655.8
Cable 4 RM BYA,Coil,1/10/2019,4085.1
Cable 1.5 re BYA,Coil,1/10/2019,1607.35
Cable 4 RM BYA,Coil,1/10/2019,4085.1
Cable RG 59,Coil,7/18/2019,2873
Adhesive Solution,Nos,7/18/2019,1423
"CPVC 1.5"" Male Socket",Nos,4/3/2018,1733
Cpvc Tee 1.5'' x 1'',Nos,4/9/2018,438
Cpvc Clamp 1'',Nos,5/7/2019,14
Urinal,Nos,5/7/2019,21500
Cable RG 59,Coil,1/23/2018,2745.98
"UPVC Pipe 4""",Rft,6/6/2018,75
1.5 rm Cable BYA,Coil,10/16/2019,1688
Cable 1.5 re BYA,Coil,10/16/2019,1630
Welding Cable (Meter),Meter,10/20/2019,563.56
Cable 1.5 re BYA,Coil,10/20/2019,1614
"UPVC Pipe 4""",Rft,12/31/2017,75
Paper Holder,Nos,12/31/2017,1800
Profile Fan,Nos,12/31/2017,2800
Button Holder Thread,Nos,8/7/2019,33
Connection Pipe,Nos,9/2/2019,100
"Cpvc Brass Threaded male adaptor 1/2""x 3/4""",Nos,7/18/2019,370
Adhesive Solution,Nos,7/18/2019,1423
Cpvc Clamp 3/4'',Nos,7/18/2019,14
Adhesive Solution,Nos,12/27/2017,1015
"UPVC Pipe 4""",Rft,1/2/2018,63.55
Connection Pipe,Nos,5/22/2017,110
Connection Pipe,Nos,5/22/2017,110
Button Holder Thread,Nos,5/20/2018,33
Screw Star 3/4'',Gros,7/26/2018,110
"UPVC Pipe 4""",Rft,12/7/2017,77.5
2.5 rm Cable BYA,Coil,10/29/2019,2664
T5 tube set 3 Feet,Set,10/13/2019,330
"PVC Bend 3/4""",Nos,11/19/2016,5
"CPVC End Cap 3/4""",Nos,2/3/2015,20
"CPVC Brass Elbow 3/4""",Nos,2/3/2015,160
Cable Internet,Drum,2/26/2015,13700
"Saddle Clamp 1""",Nos,10/22/2014,3
LED flood light 20 W,Set,10/29/2014,6500
2.5 rm Cable BYA,Coil,11/4/2014,3298
2.5 rm Cable BYA,Coil,11/4/2014,3298
"CPVC End Cap 3/4""",Nos,9/23/2014,20
"Saddle Clamp 1""",Nos,3/5/2015,3
"PVC Bend 3/4""",Nos,2/16/2015,5
Gas Tape,Nos,1/11/2015,2900
Gas Tape,Nos,2/2/2015,3015
Change Over switch 200A,Nos,3/12/2015,9000
Busbar (Earthing),Nos,3/23/2015,8000
Cable Internet,Drum,12/21/2015,13700
"CPVC Elbow 2""",Nos,2/10/2016,438
"CPVC Elbow Plain 1.5""",Nos,7/11/2013,184.8
"PVC Bend 3/4""",Nos,7/25/2013,4.83
"GI Elbow 1/2""x 3/4""",Nos,8/24/2013,30
Gas Tape,Nos,8/28/2013,3800
Supply and fitting fixing of MS Stair (Job),Job,4/7/2018,9493
Stair Railing making and fitting,Sft,5/21/2018,149
"I-Section for basin counter  (3""x2"")",Nos,4/25/2018,500
Steel Slab Making,Job,4/25/2018,51166
Steel Slab Making,Job,4/25/2018,51166
"I-Section for basin counter  (3""x2"")",Nos,5/22/2018,500
"I-Section for basin counter  (3""x2"")",Nos,4/6/2019,500
"I-Section for basin counter  (3""x2"")",Nos,4/6/2019,500
"I-Section for basin counter  (3""x2"")",Nos,2/13/2018,500
Modular Fencing Work by repairing of old materials,Job,7/30/2018,8428
Modular Fencing Work by repairing of old materials,Job,7/30/2018,8428
"I-Section for basin counter  (3""x2"")",Nos,1/10/2019,500
"I-Section for basin counter  (3""x2"")",Nos,8/14/2017,500
Out side scaffolding & removing work.,Sft,12/18/2017,25
Out side scaffolding & removing work.,Sft,11/9/2017,25
Supply Making & Fitting Fixing of Glass Canopy Structure with I joist & MS plate,Job,12/18/2017,336210
MS Net frame making with C channel,Job,12/18/2017,59104.55
Stair Railing making and fitting,Sft,5/2/2019,174
Stair Railing making and fitting,Sft,5/14/2019,72.7
Stair Railing making and fitting,Sft,5/14/2019,80.5
Stair Railing making and fitting,Sft,2/4/2015,123
Supply and fitting fixing of MS Stair (Job),Job,6/1/2015,340666
Sign Board repairing work (Job),Job,6/23/2015,6036
Sign Board repairing work (Job),Job,3/30/2019,21057
Modular Fencing Work by repairing of old materials,Job,3/30/2019,75048
"I-Section for basin counter  (3""x2"")",Nos,4/25/2017,500
Supply and fitting fixing of Cycle Stand (Nos),Nos,10/4/2017,1400
Supply and fitting fixing of MS Stair (Job),Job,5/22/2016,54200
Sliding Door,Nos,5/22/2016,12740
Stair Railing making and fitting,Sft,5/22/2016,220
Modular Fencing Work by repairing of old materials,Job,4/30/2018,78003
Modular Fencing Work by repairing of old materials,Job,4/30/2018,78003
Stair Railing making and fitting,Sft,8/19/2019,124
Supply and fitting fixing of MS Stair (Job),Job,8/28/2019,316515
Supply and fitting fixing of MS Stair (Job),Job,3/30/2019,119452
Sign Board repairing work (Job),Job,11/3/2014,7000
Sylhet Sand,Cft,8/9/2018,52
"Stone Chips 1/2""",Cft,10/17/2019,185
"Stone Chips 1/2""",Cft,11/12/2019,185
"Stone Chips 1/2""",Cft,4/21/2018,185
"Shingles 3/4""",Cft,7/1/2018,172
"Shingles 3/4""",Cft,5/22/2018,172
"Shingles 3/4""",Cft,9/22/2018,172
"Shingles 3/4""",Cft,5/4/2019,172
"Shingles 3/4""",Cft,7/16/2019,178
"Shingles 3/4""",Cft,7/16/2019,178
"Shingles 3/4""",Cft,7/16/2019,178
"Shingles 3/4""",Cft,7/18/2019,178
"Shingles 3/4""",Cft,5/28/2019,172
"Shingles 3/4""",Cft,6/16/2019,172
"Shingles 3/4""",Cft,5/11/2014,145
"Shingles 3/4""",Cft,6/27/2015,127
"Shingles 3/4""",Cft,2/26/2014,171
"Shingles 3/4""",Cft,1/10/2019,172
"Shingles 3/4""",Cft,7/5/2019,172
"Shingles 3/4""",Cft,6/24/2019,172
"Shingles 3/4""",Cft,8/6/2015,127
"Shingles 3/4""",Cft,1/10/2016,165
"Shingles 3/4""",Cft,8/20/2014,125
"Shingles 3/4""",Cft,9/15/2014,122
"Shingles 3/4""",Cft,9/16/2014,122
"Shingles 3/4""",Cft,9/17/2014,122
"Shingles 3/4""",Cft,10/22/2014,122
"Shingles 3/4""",Cft,11/10/2014,122
"Shingles 3/4""",Cft,11/10/2014,122
"Shingles 3/4""",Cft,7/11/2019,172
"Shingles 3/4""",Cft,11/11/2019,178
"Shingles 3/4""",Cft,11/11/2019,178
"Shingles 3/4""",Cft,11/11/2019,178
"Shingles 3/4""",Cft,11/12/2019,178
"Shingles 3/4""",Cft,9/4/2019,178
"Shingles 3/4""",Cft,9/25/2019,178
"Shingles 3/4""",Cft,10/5/2019,178
"Shingles 3/4""",Cft,10/14/2019,178
"Shingles 3/4""",Cft,10/10/2019,178
"Shingles 3/4""",Cft,1/2/2020,178
"Shingles 3/4""",Cft,11/22/2015,128
"Shingles 3/4""",Cft,3/24/2018,172
"Shingles 3/4""",Cft,4/3/2018,172
"Shingles 3/4""",Cft,4/3/2018,172
"UPVC Plain Tee 4"" x 2""",Nos,8/29/2013,227.14
"CPVC Elbow Plain 1.5""",Nos,9/3/2013,184.8
"Saddle Clamp 1""",Nos,11/2/2015,3
"CPVC Elbow 2""",Nos,12/27/2015,438
LED light set 3w,Set,1/2/2016,800
Cable 3 x 1.5 RM NYY FRLS,Meter,4/9/2015,9853
2.5 rm Cable BYA,Coil,4/7/2015,2535
Cable 4 RM BYFY,Coil,4/7/2015,3947
"PVC Bend 3/4""",Nos,1/28/2014,4.83
"CPVC End Cap 3/4""",Nos,3/15/2014,16.8
Cable 4 RM BYFY,Coil,1/2/2015,5148
Cable 16 RM NYY,Meter,1/19/2015,278.04
"UPVC Plain Tee 4"" x 2""",Nos,4/30/2014,241
"CPVC End Cap 3/4""",Nos,5/14/2014,16.8
"CPVC Elbow 2""",Nos,6/19/2014,438
"GI Elbow 1/2""x 3/4""",Nos,10/16/2014,29
Cable Internet,Drum,10/27/2014,13700
"CPVC Elbow Plain 1.5""",Nos,3/16/2014,184.8
"CPVC Cap 2""",Nos,3/15/2014,196.56
"PVC Bend 3/4""",Nos,3/24/2014,6
"CPVC End Cap 3/4""",Nos,3/29/2014,16.8
"CPVC 1/2"" Coupling",Nos,3/29/2014,14.28
CCTV Installation,Set,4/18/2015,500
CCTV Installation,Set,12/29/2014,500
"Screw Star 1.5""",Gros,7/2/2015,160
"Cable Tie 8""",Pkt,7/11/2015,114
"Screw Star 1.5""",Gros,5/12/2019,188
"CPVC Elbow Plain 1.5""",Nos,3/3/2016,220
"UPVC Pipe 6""",Rft,3/19/2019,139
Busbar (Earthing),Nos,8/12/2015,650
T5 tube set 3 Feet,Set,11/7/2019,330
Cable 16 RM NYY,Meter,8/26/2019,186.92
2.5 rm Cable BYA,Coil,11/14/2018,2643.5
Cable 2.5 RE BYA,Coil,1/2/2015,3255
Cable 2.5 rm BYA,Coil,1/2/2015,3298
Fire Exting. Refill,Pes,1/28/2015,660
Fire Exting. Refill,Pes,1/28/2015,660
"UPVC Offset Bend 4""",Nos,5/7/2014,337
"CPVC Pipe 2.5""",Rft,6/19/2014,801.36
"Cpvc Transition Bushing 1.5""",Nos,8/28/2014,278
Lamination Paper,Sft,10/13/2019,68.75
Lamination Paper,Sft,10/13/2019,68.75
Lamination Paper,Sft,10/10/2019,68.75
Drill Bit- 6.5mm,Nos,12/11/2014,110
"Haisen Cloth 12'-0""",Yrd,12/14/2014,85
Super Glue,Nos,5/12/2019,100
Welding Glass,Nos,3/30/2016,25
Mango Wood (for Construction),Cft,2/24/2015,520
Drill bit 18mm,Nos,2/25/2015,1300
Drill Bit 12mm,Nos,2/25/2015,555
Mango Wood (for Construction),Cft,5/17/2015,520
Mango Wood (for Construction),Cft,5/17/2015,600
"Drawer Channel 24"" (Three part )",Set,12/26/2017,600
"Drawer Channel 24"" (Three part )",Set,3/11/2018,600
"Drawer Channel 24"" (Three part )",Set,3/27/2018,600
Sand Paper 320,Nos,7/13/2017,35
Super Glue,Nos,12/3/2018,105
"GI Nail 1""",Kg,12/3/2018,95
Sand Paper 320,Nos,5/27/2015,35
Super Glue,Nos,4/23/2019,100
Iron Board,Nos,10/20/2019,22000
Super Glue,Nos,3/23/2019,100
Clamp L,Nos,6/16/2015,419.58
Super Glue,Nos,8/5/2015,110
"GI Nail 1""",Kg,8/7/2017,70
Belcha (Steel),Nos,3/10/2016,280
Drill Bit 12mm,Nos,5/23/2015,200
Drill Bit- 6.5mm,Nos,5/23/2015,105
"Cutting Disc 4""",Nos,7/5/2014,25
Sutli,Kg,6/13/2015,70
Sutli,Kg,7/25/2015,70
"Cutting Disc 4""",Nos,2/12/2015,23
"Cutting Disc 4""",Nos,2/12/2015,25
"Cutting Disc 4""",Nos,3/11/2015,23
Kitchen Cabinet Hardware (Set),Set,3/19/2019,420910
Kitchen Cabinet Hardware (Set),Set,3/20/2019,51000
Steel Bucket,Nos,4/17/2019,170
"Cutting Disc 4""",Nos,4/21/2019,15
Looping Screw,Nos,12/28/2015,3
Sutli,Kg,9/8/2015,66
Kitchen Cabinet Hardware (Set),Set,7/18/2018,264500
"Cutting Disc 4""",Nos,7/18/2019,15
"Cutting Disc 4""",Nos,2/18/2016,18
Marble (Polish),Sft,9/2/2019,632
Marble (Polish),Sft,12/15/2014,580
Marble (Polish),Sft,9/13/2014,775
Tiles Joint Filler,Bag,4/3/2015,100
Marble (Polish),Sft,5/14/2015,789
Marble (Polish),Sft,3/19/2019,627
Marble (Polish),Sft,4/30/2017,632
Marble (Polish),Sft,5/4/2017,532
Marble (Polish),Sft,5/4/2017,627
Marble (Polish),Sft,5/20/2015,550
Marble (Polish),Sft,5/20/2015,550
Marble (Polish),Sft,5/27/2015,600
Marble (Polish),Sft,5/27/2015,600
Marble (Polish),Sft,5/27/2015,600
Marble (Polish),Sft,4/16/2015,578.12
Marble (Polish),Sft,10/27/2014,425
Marble (Polish),Sft,8/6/2015,425
Marble (Polish),Sft,8/6/2015,425
Marble (Polish),Sft,7/4/2015,555
Marble (Polish),Sft,12/27/2015,553
Marble (Polish),Sft,12/20/2015,410
Marble (Polish),Sft,1/10/2016,680
Marble (Polish),Sft,1/10/2016,680
Marble (Polish),Sft,2/17/2016,448
Marble (Polish),Sft,7/5/2019,700
Marble (Polish),Sft,7/7/2019,687
Marble (Polish),Sft,7/29/2019,652
Marble (Polish),Sft,3/23/2019,540
Marble (Polish),Sft,3/23/2019,562
Marble (Polish),Sft,9/4/2019,527
Marble (Polish),Sft,9/4/2019,577
Marble (Polish),Sft,5/12/2019,425
Tiles Joint Filler,Bag,11/12/2019,120
Marble (Polish),Sft,3/19/2019,627
"Tiles, Wall 12"" x 24""",Sft,5/21/2014,200
Tiles,Sft,9/17/2014,300
Tiles,Sft,10/1/2014,200
Tiles,Sft,8/29/2014,200
Tiles,Sft,6/23/2015,220
"Tiles, Wall 12"" x 24""",Sft,5/12/2014,300
Tiles,Sft,4/30/2014,160
Sylhet Sand,Cft,10/3/2019,56
Sylhet Sand,Cft,10/8/2019,56
Sylhet Sand,Cft,10/16/2019,56
Sylhet Sand,Cft,11/12/2019,56
Sylhet Sand,Cft,9/5/2016,45
Sylhet Sand,Cft,2/20/2019,52
Sylhet Sand,Cft,12/5/2019,56
Sylhet Sand,Cft,8/31/2019,56
Sylhet Sand,Cft,7/7/2019,56
Sylhet Sand,Cft,12/27/2018,52
Sylhet Sand,Cft,1/22/2020,56
Sylhet Sand,Cft,9/6/2019,56
Sylhet Sand,Cft,10/3/2019,56
Sylhet Sand,Cft,3/19/2020,56
Sylhet Sand,Cft,2/18/2020,56
Sylhet Sand,Cft,11/26/2019,56
Sylhet Sand,Cft,11/26/2019,56
Sylhet Sand,Cft,9/22/2019,56
Sylhet Sand,Cft,7/24/2019,56
Sylhet Sand,Cft,7/25/2019,56
Sylhet Sand,Cft,5/9/2019,56
Sylhet Sand,Cft,5/12/2019,56
Sylhet Sand,Cft,5/21/2019,56
Sylhet Sand,Cft,8/16/2015,37
Sylhet Sand,Cft,8/12/2015,37
